gender,age,age_o,d_age,race,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,met,decision,match
male,27,24,3,'Asian/Pacific Islander/Asian-American',0,6,1,Business,16,16,20,16,18,14,8,10,10,8,10,7,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,4,3,6,7,6,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,6,0,1,1
male,27,27,0,'Asian/Pacific Islander/Asian-American',0,6,1,Business,15.38,19.23,19.23,19.23,13.46,13.46,7,8,7,7,8,6,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,7,8,8,8,5,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,7,0,1,0
male,27,25,2,'Asian/Pacific Islander/Asian-American',1,6,1,Business,17.65,17.65,17.65,15.69,15.69,15.69,3,6,4,3,3,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,6,5,5,4,3,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,5,0,1,0
male,27,24,3,'Asian/Pacific Islander/Asian-American',0,6,1,Business,14,18,20,18,16,14,7,7,7,7,7,4,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,7,6,7,6,6,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,7,0,1,0
male,27,23,4,'Asian/Pacific Islander/Asian-American',1,6,1,Business,15.38,19.23,17.31,19.23,9.62,19.23,3,5,6,4,5,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,3,5,6,3,7,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,3,0,0,0
male,27,30,3,'Asian/Pacific Islander/Asian-American',0,6,1,Business,17.5,17.5,20,12.5,20,12.5,5,10,9,6,9,2,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,8,6,7,7,8,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,8,0,1,1
male,27,25,2,'Asian/Pacific Islander/Asian-American',0,6,1,Business,13.21,18.87,18.87,16.98,16.98,15.09,7,9,8,7,7,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,7,6,7,7,6,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,8,0,1,0
male,27,25,2,'Asian/Pacific Islander/Asian-American',0,6,1,Business,15.38,17.31,17.31,17.31,17.31,15.38,7,7,7,7,7,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,7,7,8,8,8,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,7,0,1,0
male,27,22,5,'Asian/Pacific Islander/Asian-American',0,6,1,Business,15.38,19.23,19.23,19.23,15.38,11.54,6,9,9,7,8,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,8,8,8,7,7,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,8,0,1,0
male,27,22,5,'Asian/Pacific Islander/Asian-American',0,6,1,Business,16,20,18,20,18,8,3,7,8,7,9,3,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,6,7,9,6,6,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,7,0,1,0
male,27,26,1,'Asian/Pacific Islander/Asian-American',0,6,1,Business,19.61,15.69,17.65,15.69,17.65,13.73,4,7,9,5,6,6,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,4,5,6,6,7,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,4,0,0,0
male,27,23,4,'Asian/Pacific Islander/Asian-American',0,6,1,Business,15.38,17.31,19.23,19.23,11.54,17.31,8,8,8,8,8,6,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,5,5,7,6,6,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,5,0,1,1
male,27,31,4,'Asian/Pacific Islander/Asian-American',0,6,1,Business,14.58,16.67,20.83,18.75,16.67,12.5,8,7,8,6,7,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,6,6,7,7,7,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,7,0,1,1
male,27,23,4,'Asian/Pacific Islander/Asian-American',0,6,1,Business,17.31,13.46,17.31,19.23,19.23,13.46,6,7,9,6,7,6,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,8,7,7,9,9,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,9,0,1,0
male,27,25,2,'Asian/Pacific Islander/Asian-American',0,6,1,Business,11.54,13.46,19.23,19.23,19.23,17.31,5,7,10,8,7,7,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,7,7,7,8,8,5,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,8,0,1,0
male,27,28,1,'Asian/Pacific Islander/Asian-American',0,6,1,Business,13.04,21.74,17.39,17.39,15.22,15.22,8,7,9,7,7,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,4,8,6,6,3,2,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,4,0,0,0
male,27,29,2,'Asian/Pacific Islander/Asian-American',0,6,1,Business,20,15.56,20,15.56,11.11,17.78,5,8,8,2,3,5,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,5,7,7,6,6,4,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,6,0,1,0
male,27,28,1,'Asian/Pacific Islander/Asian-American',0,6,1,Business,16.36,16.36,18.18,18.18,16.36,14.55,6,10,10,6,10,10,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,6,5,6,6,7,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,6,0,1,0
male,27,27,0,'Asian/Pacific Islander/Asian-American',0,6,1,Business,14.29,18.37,18.37,16.33,18.37,14.29,7,7,8,7,8,7,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,5,8,8,8,8,6,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,7,0,1,1
male,27,25,2,'Asian/Pacific Islander/Asian-American',0,6,1,Business,15.52,17.24,17.24,17.24,17.24,15.52,8,9,10,6,9,7,15.56,17.78,17.78,17.78,17.78,13.33,7,9,7,9,9,5,7,7,7,8,3,5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,2,2,7,0,1,0
male,27,24,3,European/Caucasian-American,1,8,3,Business,16,16,20,16,18,14,3,10,9,6,8,5,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,7,4,4,4,7,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,4,0,0,0
male,27,27,0,European/Caucasian-American,1,8,3,Business,15.38,19.23,19.23,19.23,13.46,13.46,4,5,10,5,6,4,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,6,3,8,3,3,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,4,0,0,0
male,27,25,2,European/Caucasian-American,0,8,3,Business,17.65,17.65,17.65,15.69,15.69,15.69,2,6,4,2,1,2,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,7,6,5,3,4,5,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,6,0,1,0
male,27,24,3,European/Caucasian-American,0,8,3,Business,14,18,20,18,16,14,7,7,7,7,7,4,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,8,4,7,6,7,5,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,8,0,1,0
male,27,23,4,European/Caucasian-American,0,8,3,Business,15.38,19.23,17.31,19.23,9.62,19.23,2,3,4,2,3,2,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,4,7,8,5,6,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,4,0,0,0
male,27,30,3,European/Caucasian-American,1,8,3,Business,17.5,17.5,20,12.5,20,12.5,2,9,9,9,2,2,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,10,7,9,8,6,7,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,8,0,1,0
male,27,25,2,European/Caucasian-American,1,8,3,Business,13.21,18.87,18.87,16.98,16.98,15.09,3,9,10,4,9,5,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,8,6,4,6,8,4,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,7,0,1,0
male,27,25,2,European/Caucasian-American,1,8,3,Business,15.38,17.31,17.31,17.31,17.31,15.38,1,7,8,1,7,5,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,5,4,4,4,4,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,3,0,0,0
male,27,22,5,European/Caucasian-American,1,8,3,Business,15.38,19.23,19.23,19.23,15.38,11.54,2,9,10,4,8,4,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,6,4,7,7,8,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,6,1,1,0
male,27,22,5,European/Caucasian-American,1,8,3,Business,16,20,18,20,18,8,3,9,10,2,9,3,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,8,5,6,7,6,3,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,7,1,1,0
male,27,26,1,European/Caucasian-American,1,8,3,Business,19.61,15.69,17.65,15.69,17.65,13.73,1,6,8,1,2,1,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,7,6,2,2,8,3,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,4,0,0,0
male,27,23,4,European/Caucasian-American,1,8,3,Business,15.38,17.31,19.23,19.23,11.54,17.31,3,10,10,5,8,6,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,7,5,6,8,2,4,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,5,0,1,0
male,27,31,4,European/Caucasian-American,0,8,3,Business,14.58,16.67,20.83,18.75,16.67,12.5,4,10,10,9,8,7,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,6,5,6,2,5,4,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,6,0,0,0
male,27,23,4,European/Caucasian-American,1,8,3,Business,17.31,13.46,17.31,19.23,19.23,13.46,1,1,1,1,1,1,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,8,4,8,6,4,4,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,7,0,1,0
male,27,25,2,European/Caucasian-American,0,8,3,Business,11.54,13.46,19.23,19.23,19.23,17.31,5,7,10,5,7,6,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,8,7,7,8,2,5,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,8,0,1,0
male,27,28,1,European/Caucasian-American,0,8,3,Business,13.04,21.74,17.39,17.39,15.22,15.22,3,7,7,7,6,5,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,6,4,5,7,6,3,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,4,0,0,0
male,27,29,2,European/Caucasian-American,1,8,3,Business,20,15.56,20,15.56,11.11,17.78,3,7,9,1,7,5,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,7,6,9,6,5,5,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,9,0,1,0
male,27,28,1,European/Caucasian-American,1,8,3,Business,16.36,16.36,18.18,18.18,16.36,14.55,4,10,10,5,7,6,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,8,5,7,5,6,5,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,7,0,1,0
male,27,27,0,European/Caucasian-American,0,8,3,Business,14.29,18.37,18.37,16.33,18.37,14.29,5,8,8,5,7,6,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,8,6,6,8,5,6,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,9,0,1,0
male,27,25,2,European/Caucasian-American,0,8,3,Business,15.52,17.24,17.24,17.24,17.24,15.52,6,8,9,5,6,6,9.52,19.05,23.81,19.05,4.76,23.81,4,9,7,9,4,6,5,5,4,6,5,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,2,2,5,0,0,0
male,28,24,4,European/Caucasian-American,1,6,6,Education,16,16,20,16,18,14,6,10,10,7,10,6,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,7,7,7,8,6,7,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,6,0,1,0
male,28,27,1,European/Caucasian-American,1,6,6,Education,15.38,19.23,19.23,19.23,13.46,13.46,6,8,10,5,7,6,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,6,8,6,7,6,5,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,5,0,1,0
male,28,25,3,European/Caucasian-American,0,6,6,Education,17.65,17.65,17.65,15.69,15.69,15.69,2,7,7,5,7,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,7,8,6,2,8,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,3,0,0,0
male,28,24,4,European/Caucasian-American,0,6,6,Education,14,18,20,18,16,14,7,7,7,7,7,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,6,7,4,8,5,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,5,0,1,0
male,28,23,5,European/Caucasian-American,0,6,6,Education,15.38,19.23,17.31,19.23,9.62,19.23,4,4,4,4,4,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,6,8,8,3,4,5,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,4,0,0,0
male,28,30,2,European/Caucasian-American,1,6,6,Education,17.5,17.5,20,12.5,20,12.5,2,10,10,5,10,10,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,9,7,8,7,5,8,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,7,0,1,0
male,28,25,3,European/Caucasian-American,1,6,6,Education,13.21,18.87,18.87,16.98,16.98,15.09,6,10,8,7,8,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,9,8,8,7,5,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,7,0,1,0
male,28,25,3,European/Caucasian-American,1,6,6,Education,15.38,17.31,17.31,17.31,17.31,15.38,6,8,9,7,9,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,9,8,8,6,7,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,6,0,1,0
male,28,22,6,European/Caucasian-American,1,6,6,Education,15.38,19.23,19.23,19.23,15.38,11.54,8,9,9,8,8,8,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,6,7,7,7,7,6,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,5,0,1,0
male,28,22,6,European/Caucasian-American,1,6,6,Education,16,20,18,20,18,8,5,8,8,7,9,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,9,9,9,8,8,7,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,8,0,1,0
male,28,26,2,European/Caucasian-American,1,6,6,Education,19.61,15.69,17.65,15.69,17.65,13.73,6,6,7,6,7,6,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,8,8,8,7,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,6,0,1,0
male,28,23,5,European/Caucasian-American,1,6,6,Education,15.38,17.31,19.23,19.23,11.54,17.31,6,7,6,4,4,4,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,8,8,8,7,7,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,8,0,1,0
male,28,31,3,European/Caucasian-American,0,6,6,Education,14.58,16.67,20.83,18.75,16.67,12.5,8,8,8,5,5,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,10,9,10,8,9,6,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,7,0,1,1
male,28,23,5,European/Caucasian-American,1,6,6,Education,17.31,13.46,17.31,19.23,19.23,13.46,3,8,7,3,7,3,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,10,7,6,8,10,5,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,7,0,1,0
male,28,25,3,European/Caucasian-American,0,6,6,Education,11.54,13.46,19.23,19.23,19.23,17.31,5,5,5,5,5,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,10,8,8,8,7,6,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,6,0,1,0
male,28,28,0,European/Caucasian-American,0,6,6,Education,13.04,21.74,17.39,17.39,15.22,15.22,5,7,5,5,6,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,9,6,4,6,4,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,6,0,0,0
male,28,29,1,European/Caucasian-American,1,6,6,Education,20,15.56,20,15.56,11.11,17.78,4,10,8,1,7,5,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,9,9,9,8,7,7,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,8,0,1,0
male,28,28,0,European/Caucasian-American,1,6,6,Education,16.36,16.36,18.18,18.18,16.36,14.55,5,10,9,6,9,7,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,9,8,9,2,7,2,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,6,0,0,0
male,28,27,1,European/Caucasian-American,0,6,6,Education,14.29,18.37,18.37,16.33,18.37,14.29,6,7,8,7,8,6,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,9,7,8,8,7,5,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,7,0,1,0
male,28,25,3,European/Caucasian-American,0,6,6,Education,15.52,17.24,17.24,17.24,17.24,15.52,7,8,8,8,7,7,17.39,17.39,19.57,19.57,10.87,15.22,7,8,7,9,6,8,7,8,7,8,6,8,7,6,6,8,7,6,7,8,9,6,5,10,6,7,5,2,7,2,2,7,0,1,0
male,32,24,8,European/Caucasian-American,1,1,3,Education,16,16,20,16,18,14,7,9,10,8,9,9,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,8,7,7,6,7,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,0,0
male,32,27,5,European/Caucasian-American,1,1,3,Education,15.38,19.23,19.23,19.23,13.46,13.46,8,8,10,6,7,7,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,6,7,7,7,8,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,0,0
male,32,25,7,European/Caucasian-American,0,1,3,Education,17.65,17.65,17.65,15.69,15.69,15.69,2,5,3,2,7,5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,8,5,5,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,5,0,0,0
male,32,24,8,European/Caucasian-American,0,1,3,Education,14,18,20,18,16,14,8,8,8,7,7,4,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,8,8,10,5,7,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,8,0,1,0
male,32,23,9,European/Caucasian-American,0,1,3,Education,15.38,19.23,17.31,19.23,9.62,19.23,4,5,5,4,3,3,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,6,6,5,6,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,5,0,0,0
male,32,30,2,European/Caucasian-American,1,1,3,Education,17.5,17.5,20,12.5,20,12.5,3,10,10,4,10,2,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,8,5,5,5,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,5,0,1,0
male,32,25,7,European/Caucasian-American,1,1,3,Education,13.21,18.87,18.87,16.98,16.98,15.09,7,10,9,7,9,5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,9,6,6,7,6,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,6,0,1,1
male,32,25,7,European/Caucasian-American,1,1,3,Education,15.38,17.31,17.31,17.31,17.31,15.38,4,7,8,7,7,5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,6,7,6,6,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,0,0
male,32,22,10,European/Caucasian-American,1,1,3,Education,15.38,19.23,19.23,19.23,15.38,11.54,4,9,9,5,8,5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,6,7,7,7,7,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,1,0
male,32,22,10,European/Caucasian-American,1,1,3,Education,16,20,18,20,18,8,4,7,9,3,8,5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,8,8,5,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,0,0
male,32,26,6,European/Caucasian-American,1,1,3,Education,19.61,15.69,17.65,15.69,17.65,13.73,5,6,7,6,8,4,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,2,3,1,3,1,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,2,0,0,0
male,32,23,9,European/Caucasian-American,1,1,3,Education,15.38,17.31,19.23,19.23,11.54,17.31,10,10,10,7,7,9,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,1,5,4,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,5,0,0,0
male,32,31,1,European/Caucasian-American,0,1,3,Education,14.58,16.67,20.83,18.75,16.67,12.5,7,7,7,7,7,7,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,7,8,8,8,9,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,5,0,1,1
male,32,23,9,European/Caucasian-American,1,1,3,Education,17.31,13.46,17.31,19.23,19.23,13.46,4,8,7,8,7,4,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,8,6,6,7,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,6,0,1,0
male,32,25,7,European/Caucasian-American,0,1,3,Education,11.54,13.46,19.23,19.23,19.23,17.31,10,10,10,10,10,10,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,7,6,5,5,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,6,0,1,1
male,32,28,4,European/Caucasian-American,0,1,3,Education,13.04,21.74,17.39,17.39,15.22,15.22,7,7,10,7,8,5,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,5,8,6,7,7,7,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,0,0
male,32,29,3,European/Caucasian-American,1,1,3,Education,20,15.56,20,15.56,11.11,17.78,7,10,10,7,7,6,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,3,3,8,3,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,4,0,1,0
male,32,28,4,European/Caucasian-American,1,1,3,Education,16.36,16.36,18.18,18.18,16.36,14.55,5,9,9,5,9,7,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,6,5,5,5,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,8,0,1,0
male,32,27,5,European/Caucasian-American,0,1,3,Education,14.29,18.37,18.37,16.33,18.37,14.29,7,8,8,7,7,6,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,8,8,6,6,5,5,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,1,1
male,32,25,7,European/Caucasian-American,0,1,3,Education,15.52,17.24,17.24,17.24,17.24,15.52,6,8,8,7,6,7,17.24,17.24,17.24,17.24,13.79,17.24,8,10,8,8,8,9,7,7,7,6,7,6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,2,2,7,0,0,0
male,28,24,4,'Latino/Hispanic American',0,4,9,Science,16,16,20,16,18,14,7,10,10,8,9,6,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,4,5,5,3,4,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,2,2,4,0,0,0
male,28,27,1,'Latino/Hispanic American',0,4,9,Science,15.38,19.23,19.23,19.23,13.46,13.46,6,7,8,9,8,7,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,7,7,7,6,6,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,2,2,6,0,1,1
male,28,25,3,'Latino/Hispanic American',0,4,9,Science,17.65,17.65,17.65,15.69,15.69,15.69,3,4,4,4,5,2,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,5,5,3,2,3,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,2,2,5,0,0,0
male,28,24,4,'Latino/Hispanic American',0,4,9,Science,14,18,20,18,16,14,7,7,7,7,7,4,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,6,6,6,5,6,8,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,2,2,7,0,1,0
male,28,23,5,'Latino/Hispanic American',0,4,9,Science,15.38,19.23,17.31,19.23,9.62,19.23,4,6,7,7,6,6,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,4,5,6,2,3,4,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,2,2,4,0,0,0
male,28,30,2,'Latino/Hispanic American',0,4,9,Science,17.5,17.5,20,12.5,20,12.5,7,10,8,6,7,2,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,5,6,8,5,5,5,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,2,2,5,0,0,0
male,28,25,3,'Latino/Hispanic American',0,4,9,Science,13.21,18.87,18.87,16.98,16.98,15.09,7,9,8,7,8,5,14.71,14.71,14.71,14.71,20.59,20.59,5,9,7,6,7,7,7,8,6,9,8,10,8,3,8,8,8,7,3,9,8,8,9,7,9,9,2,6,4,2,2,8,0,1,0
