"","has_null","wave","age","age_o","d_age","d_d_age","samerace","importance_same_race","importance_same_religion","d_importance_same_race","d_importance_same_religion","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","d_pref_o_attractive","d_pref_o_sincere","d_pref_o_intelligence","d_pref_o_funny","d_pref_o_ambitious","d_pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","d_attractive_o","d_sinsere_o","d_intelligence_o","d_funny_o","d_ambitous_o","d_shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","d_attractive_important","d_sincere_important","d_intellicence_important","d_funny_important","d_ambtition_important","d_shared_interests_important","attractive","sincere","intelligence","funny","ambition","d_attractive","d_sincere","d_intelligence","d_funny","d_ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","d_attractive_partner","d_sincere_partner","d_intelligence_partner","d_funny_partner","d_ambition_partner","d_shared_interests_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","d_sports","d_tvsports","d_exercise","d_dining","d_museums","d_art","d_hiking","d_gaming","d_clubbing","d_reading","d_tv","d_theater","d_movies","d_concerts","d_music","d_shopping","d_yoga","expected_happy_with_sd_people","expected_num_interested_in_me","expected_num_matches","d_expected_happy_with_sd_people","d_expected_num_interested_in_me","d_expected_num_matches","like","guess_prob_liked","d_like","d_guess_prob_liked","met","decision","decision_o","match"
"7066",1,19,"26","29",3,"3",1,"4","4","5","4","30","15","20","10","10","15","75","10","18","10","10","10","10","7","8","9","9","7","9","7","7","9","9","7","20","20","10","20","10","20","18","18","10","18","10","18","7","8","9","8","7","7","7","9","7","7","6","9","8","6","7","5","4","4","4","4","4","4","9","7","9","7","7","9","9","3","3","8","4","7","9","8","9","4","6","9","7","9","7","7","9","9","3","3","7","3","7","9","7","9","3","7","4","2","2","2","2","1","7","5","3","2","1",0,1,0
"7067",1,19,"26","29",3,"3",0,"4","4","5","4","30","10","25","20","8","7","75","10","75","18","10","10","7","7","8","7","7","6","7","7","7","7","7","7","20","20","10","20","10","20","18","18","10","18","10","18","7","8","9","8","7","7","7","9","7","7","9","8","9","9","9","9","9","7","9","9","9","9","9","7","9","7","7","9","9","3","3","8","4","7","9","8","9","4","6","9","7","9","7","7","9","9","3","3","7","3","7","9","7","9","3","7","4","2","2","2","2","1","9","5","9","2","0",1,1,1
"7068",1,19,"26","30",4,"5",0,"4","4","5","4","30","0","30","30","10","0","75","10","75","75","10","10","10","8","7","10","10","10","9","7","7","9","9","9","20","20","10","20","10","20","18","18","10","18","10","18","7","8","9","8","7","7","7","9","7","7","9","9","9","9","8","9","9","9","9","9","7","9","9","7","9","7","7","9","9","3","3","8","4","7","9","8","9","4","6","9","7","9","7","7","9","9","3","3","7","3","7","9","7","9","3","7","4","2","2","2","2","1","9","5","9","2","0",0,1,0
"7069",1,19,"26","20",6,"5",0,"4","4","5","4","30","10","10","30","10","10","75","10","10","75","10","10","8","10","10","9","10","9","7","9","9","9","9","9","20","20","10","20","10","20","18","18","10","18","10","18","7","8","9","8","7","7","7","9","7","7","9","9","9","9","10","9","9","9","9","9","9","9","9","7","9","7","7","9","9","3","3","8","4","7","9","8","9","4","6","9","7","9","7","7","9","9","3","3","7","3","7","9","7","9","3","7","4","2","2","2","2","1","9","5","9","2","0",0,1,0
"7070",1,19,"26","30",4,"5",1,"4","4","5","4","25","25","25","25","0","0","75","75","75","75","10","10","7","6","8","6","8","7","7","7","7","7","7","7","20","20","10","20","10","20","18","18","10","18","10","18","7","8","9","8","7","7","7","9","7","7","5","8","9","8","8","8","4","7","9","7","7","7","9","7","9","7","7","9","9","3","3","8","4","7","9","8","9","4","6","9","7","9","7","7","9","9","3","3","7","3","7","9","7","9","3","7","4","2","2","2","2","1","8","5","7","2","0",0,0,0
"7071",1,19,"26","32",6,"5",0,"4","4","5","4","20","20","20","15","15","10","18","18","18","10","10","10","6","6","6","5","5","4","7","7","7","4","4","4","20","20","10","20","10","20","18","18","10","18","10","18","7","8","9","8","7","7","7","9","7","7","5","5","5","4","4","3","4","4","4","4","4","4","9","7","9","7","7","9","9","3","3","8","4","7","9","8","9","4","6","9","7","9","7","7","9","9","3","3","7","3","7","9","7","9","3","7","4","2","2","2","2","1","4","5","3","2","0",0,0,0
"7072",1,19,"27","23",4,"5",1,"3","3","5","4","25","20","15","20","5","15","75","18","10","18","10","10","8","6","7","7","7","7","7","7","7","7","7","7","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","6","8","6","4","5","3","7","7","7","4","4","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","6","8","7","8.5","0",0,1,0
"7073",1,19,"27","30",3,"3",1,"3","3","5","4","20","10","22","20","15","13","18","10","75","18","10","10","6","7","7","5","6","5","7","7","7","4","7","4","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","5","8","8","6","8","2","4","7","7","7","7","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","7","9","7","8.5","0",1,0,0
"7074",1,19,"27","28",1,"1",1,"3","3","5","4","40","20","20","20","0","0","75","18","18","18","10","10","9","10","10","10","8","5","9","9","9","9","7","4","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","3","6","7","5","4","1","4","7","7","4","4","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","3","6","3","5.5","0",0,0,0
"7075",1,19,"27","31",4,"5",0,"3","3","5","4","16","16","20","16","16","16","18","18","18","18","18","18","8","7","8","6","7","6","7","7","7","7","4","7","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","2","9","8","2","6","0","4","9","7","4","7","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","3","8","3","8.5","0",0,1,0
"7076",1,19,"27","29",2,"3",0,"3","3","5","4","20","15","20","15","15","15","18","10","18","10","10","10","9","10","10","10","10","9","9","9","9","9","9","9","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","1","5","4","1","3","0","4","4","4","4","4","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","2","7","3","8.5","0",0,1,0
"7077",1,19,"27","32",5,"5",0,"3","3","5","4","20","20","20","15","10","15","18","18","18","10","10","10","9","7","8","7","7","6","9","7","7","7","7","7","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","3","8","9","6","9","1","4","7","9","7","9","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","5","8","3","8.5","0",0,1,0
"7078",1,19,"27","24",3,"3",0,"3","3","5","4","25","26","15","10","9","15","75","75","10","10","10","10","8","6","7","7","5","2","7","7","7","7","4","4","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","2","9","8","2","4","2","4","9","7","4","4","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","4","5","3","5.5","0",0,1,0
"7079",1,19,"27","29",2,"3",0,"3","3","5","4","15","20","20","20","5","20","10","18","18","18","10","18","10","10","10","10","10","10","9","9","9","9","9","9","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","4","6","8","4","9","2","4","7","7","4","9","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","3","8","3","8.5","0",0,1,0
"7080",1,19,"27","28",1,"1",1,"3","3","5","4","20","10","20","20","20","0","18","10","18","18","18","10","6","7","8","5","8","8","7","7","7","4","7","7","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","5","8","8","7","9","3","4","7","7","7","9","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","6","8","7","8.5","0",0,1,0
"7081",1,19,"27","29",2,"3",1,"3","3","5","4","30","15","20","10","10","15","75","10","18","10","10","10","8","6","6","6","7","5","7","7","7","7","7","4","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","2","8","7","5","5","0","4","7","7","4","4","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","2","6","3","5.5","0",0,0,0
"7082",1,19,"27","29",2,"3",0,"3","3","5","4","30","10","25","20","8","7","75","10","75","18","10","10","6","6","7","6","6","5","7","7","7","7","7","4","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","7","6","8","7","9","4","7","7","7","7","9","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","7","8","7","8.5","0",1,0,0
"7083",1,19,"27","30",3,"3",0,"3","3","5","4","30","0","30","30","10","0","75","10","75","75","10","10","7","8","10","1","10","2","7","7","9","4","9","4","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","4","7","8","4","5","2","4","7","7","4","4","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","5","5","3","5.5","0",0,0,0
"7084",1,19,"27","20",7,"10",0,"3","3","5","4","30","10","10","30","10","10","75","10","10","75","10","10","7","9","10","9","8","7","7","9","9","9","7","7","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","7","6","7","7","9","5","7","7","7","7","9","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","6","7","7","8.5","0",1,0,0
"7085",1,19,"27","30",3,"3",1,"3","3","5","4","25","25","25","25","0","0","75","75","75","75","10","10","7","7","7","7","7","7","7","7","7","7","7","7","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","3","8","7","5","7","2","4","7","7","4","7","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","5","4","3","2","0",0,0,0
"7086",1,19,"27","32",5,"5",0,"3","3","5","4","20","20","20","15","15","10","18","18","18","10","10","10","7","6","7","5","7","5","7","7","7","4","7","4","15","15","20","20","15","15","10","10","18","18","10","10","8","8","8","8","8","7","7","7","7","7","2","6","5","6","4","1","4","7","4","7","4","4","10","7","10","9","8","7","9","1","7","5","4","7","7","7","7","7","7","9","7","9","9","7","7","9","3","7","3","3","7","7","7","7","7","7","6","2","1.5","6","2","1","2","8","3","8.5","0",0,1,0
"7087",1,19,"26","23",3,"3",1,"4","6","5","8","25","20","15","20","5","15","75","18","10","18","10","10","7","6","6","6","5","6","7","7","7","7","4","7","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","5","5","5","5","5","5","4","4","4","4","4","4","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","6","7","7","8.5","0",0,1,0
"7088",1,19,"26","30",4,"5",1,"4","6","5","8","20","10","22","20","15","13","18","10","75","18","10","10","6","7","8","7","7","5","4","4","4","4","4","4","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","7","7","7","7","8","9","7","7","7","7","7","9","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","5.5","0",1,0,0
"7089",1,19,"26","28",2,"3",1,"4","6","5","8","40","20","20","20","0","0","75","18","18","18","10","10","9","10","9","10","9","6","9","9","9","9","9","7","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","5","8","8","10","7","10","4","7","7","9","7","9","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","0",1,0,0
"7090",1,19,"26","31",5,"5",0,"4","6","5","8","16","16","20","16","16","16","18","18","18","18","18","18","10","10","10","10","10","10","9","9","9","9","9","9","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","6","9","8","6","7","5","4","4","4","4","4","4","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","1",0,1,0
"7091",1,19,"26","29",3,"3",0,"4","6","5","8","20","15","20","15","15","15","18","10","18","10","10","10","10","10","10","10","10","10","9","9","9","9","9","9","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","2","8","7","6","6","6","4","7","7","7","7","7","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","0",0,1,0
"7092",1,19,"26","32",6,"5",0,"4","6","5","8","20","20","20","15","10","15","18","18","18","10","10","10","6","8","9","6","7","7","7","7","9","7","7","7","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","4","10","9","8","9","8","4","9","9","7","9","7","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","6","7","7","8.5","0",0,0,0
"7093",1,19,"26","24",2,"3",0,"4","6","5","8","25","26","15","10","9","15","75","75","10","10","10","10","5","4","5","5","4","2","4","4","4","4","4","4","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","2","3","5","1","2","2","4","4","4","4","4","4","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","4","1","3","2","0",0,0,0
"7094",1,19,"26","29",3,"3",0,"4","6","5","8","15","20","20","20","5","20","10","18","18","18","10","18","10","10","10","10","10","10","9","9","9","9","9","9","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","7","9","9","8","8","7","7","9","9","7","7","7","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","10","7","8.5","0",1,1,1
"7095",1,19,"26","28",2,"3",1,"4","6","5","8","20","10","20","20","20","0","18","10","18","18","18","10","8","8","8","8","7","10","7","7","7","7","7","9","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","9","8","8","7","7","9","9","7","7","7","7","9","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","8","7","7","8.5","0",1,1,1
"7096",1,19,"26","29",3,"3",1,"4","6","5","8","30","15","20","10","10","15","75","10","18","10","10","10","9","10","9","7","7","8","9","9","9","7","7","7","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","3","8","6","6","6","7","4","7","7","7","7","7","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","6","4","7","2","0",0,1,0
"7097",1,19,"26","29",3,"3",0,"4","6","5","8","30","10","25","20","8","7","75","10","75","18","10","10","6","6","6","6","6","6","7","7","7","7","7","7","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","5","7","7","7","7","5","4","7","7","7","7","4","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","0",1,0,0
"7098",1,19,"26","30",4,"5",0,"4","6","5","8","30","0","30","30","10","0","75","10","75","75","10","10","10","10","10","8","8","2","9","9","9","7","7","4","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","7","7","9","9","8","8","7","7","9","9","7","7","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","0",1,1,1
"7099",1,19,"26","20",6,"5",0,"4","6","5","8","30","10","10","30","10","10","75","10","10","75","10","10","7","8","9","9","7","8","7","7","9","9","7","7","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","7","9","8","7","7","5","7","9","7","7","4","4","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","0",1,0,0
"7100",1,19,"26","30",4,"5",1,"4","6","5","8","25","25","25","25","0","0","75","75","75","75","10","10","7","7","9","8","8","8","7","7","9","7","7","7","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","6","7","9","8","6","9","7","7","9","7","7","9","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","0",1,0,0
"7101",1,19,"26","32",6,"5",0,"4","6","5","8","20","20","20","15","15","10","18","18","18","10","10","10","6","7","6","7","6","5","7","7","7","7","7","4","16","18","18","20","12","16","18","18","18","18","10","18","8","9","10","8","7","7","9","9","7","7","2","7","7","6","6","8","4","7","7","7","7","7","7","1","8","9","9","9","3","1","6","10","3","3","4","4","4","5","7","7","3","7","9","9","9","3","3","7","9","3","3","3","3","3","3","7","4","2","6","2","2","11","7","5","3","2","0",0,1,0
"7102",1,19,"23","24",1,"1",1,"8","1","8","1","10","20","20","15","20","15","10","18","18","10","18","10","5","7","5.5","4","4","3","4","7","7","4","4","4","25","20","15","20","5","15","75","18","10","18","10","10","8","7","8","9","5","7","7","7","9","4","5","7","7","6","6","4","4","7","7","7","7","4","3","3","7","9","8","7","1","2","5","8","2","7","10","10","10","6","1","3","3","7","9","7","7","3","3","3","7","3","7","9","9","9","7","3","6","2","4","6","2","4","6","5","7","5.5","0",0,0,0
"7103",1,19,"23","24",1,"1",1,"8","1","8","1","20","20","20","20","20","0","18","18","18","18","18","10","8","10","10","9","8","7","7","9","9","9","7","7","25","20","15","20","5","15","75","18","10","18","10","10","8","7","8","9","5","7","7","7","9","4","8","8","7","8","6","7","7","7","7","7","7","7","3","3","7","9","8","7","1","2","5","8","2","7","10","10","10","6","1","3","3","7","9","7","7","3","3","3","7","3","7","9","9","9","7","3","6","2","4","6","2","4","8","7","7","8.5","0",1,1,1
